name_1,name_2
K Career Partners Corp.,"Kawaju Gifu Engineering Co., Ltd."
K Career Partners Corp.,"Kawasaki Construction Co., Ltd."
K Career Partners Corp.,"Kawaju Shoji Co., Ltd."
K Career Partners Corp.,Kawaju Techno Service Corp.
K Career Partners Corp.,Kawaju Tokyo Service Corp.
K Career Partners Corp.,"Kawaju Facilitech Co., Ltd."
K Career Partners Corp.,"Kawasaki Thermal Engineering Co., Ltd."
K Career Partners Corp.,"K-GES Co., Ltd."
K Career Partners Corp.,K-Tec Corp.
K Career Partners Corp.,"Kawasaki Construction Machinery, Hokkaido Ltd."
K Career Partners Corp.,"Kawaju Sakaide Service Co., Ltd."
K Career Partners Corp.,"Kawaju Kobe Support Co., Ltd."
K Career Partners Corp.,"Kawaju Marine Engineering Co., Ltd."
K Career Partners Corp.,"KHI JPS Co., Ltd."
K Career Partners Corp.,"Kawasaki Shipbuilding Inspection Co., Ltd."
K Career Partners Corp.,"Nichijo Manufacturing Co., Ltd."
K Career Partners Corp.,NIPPI Corporation
K Career Partners Corp.,Technica Corp.
K Career Partners Corp.,"Union Precision Die Co., Ltd."
K Career Partners Corp.,Kawasaki Precision Machinery  Limited
K Career Partners Corp.,Kawasaki Robotics  Ltd.
K Career Partners Corp.,Kawasaki Robotics G.m.b.H.
K Career Partners Corp.,Kawasaki Gas Turbine Europe GmbH
K Career Partners Corp.,Kawasaki Motors Europe N.V.
K Career Partners Corp.,Kawasaki Heavy Industries  B.V.
K Career Partners Corp.,Kawasaki Motors Pty. Ltd.
K Career Partners Corp.,Wheel loaders
K Career Partners Corp.,Construction machinery
K Career Partners Corp.,Shield Machines
K Career Partners Corp.,Tunnel boring machines
K Career Partners Corp.,Steel bridges
K Career Partners Corp.,LNG and LPG tanks
K Career Partners Corp.,Airport and port-related products
K Career Partners Corp.,Snowplows
"K-GES Co., Ltd.",Kawasaki Heavy Industries
"K-GES Co., Ltd.",Kawasaki Heavy Industries Ltd.
"K-GES Co., Ltd.",KHI
"K-GES Co., Ltd.","Alna Yusoki-Yohin Co., Ltd."
"K-GES Co., Ltd.",Benic Solution Corp.
"K-GES Co., Ltd.","EarthTechnica Co., Ltd."
"K-GES Co., Ltd.","Enetec Co., Ltd."
"K-GES Co., Ltd.",Fukae Powtec Corp.
"K-GES Co., Ltd.",JP Steel Plantech Co.
"K-GES Co., Ltd.","Kawaju Akashi Service Co., Ltd."
"K-GES Co., Ltd.","Kawasaki Engineering Co., Ltd."
"K-GES Co., Ltd.","Kawasaki Oita Manufacturing Co., Ltd."
"K-GES Co., Ltd.","Kawasaki Metal Industries, Ltd."
"K-GES Co., Ltd.","Kawasaki Setsubi Kogyo Co., Ltd."
"K-GES Co., Ltd.",Kawasaki Shipbuilding Corporation
"K-GES Co., Ltd.","Kawasaki Plant Systems, Ltd."
"K-GES Co., Ltd.",Kawasaki Precision Machinery Ltd.
"K-GES Co., Ltd.","Kawasaki Machine Systems, Ltd."
"K-GES Co., Ltd.",Kawasaki Motors Corporation Japan
"K-GES Co., Ltd.",Kawasaki Hydromechanics Corp.
"K-GES Co., Ltd.",Kawasaki Life Corporation
"K-GES Co., Ltd.","Kawasaki Naval Engine Service, Ltd."
"K-GES Co., Ltd.","Kawaju Akashi Engineering Co., Ltd."
"K-GES Co., Ltd.","KEE Environmental Construction, Co. Ltd."
"K-GES Co., Ltd.","KEE Environmental Service, Ltd."
"K-GES Co., Ltd.","Kawaju Gifu Service Co., Ltd."
"K-GES Co., Ltd.","Kawaju Gifu Engineering Co., Ltd."
"K-GES Co., Ltd.","Kawasaki Construction Co., Ltd."
"K-GES Co., Ltd.","Kawaju Shoji Co., Ltd."
"K-GES Co., Ltd.",Kawaju Techno Service Corp.
"K-GES Co., Ltd.",Kawaju Tokyo Service Corp.
"K-GES Co., Ltd.","Kawaju Facilitech Co., Ltd."
"K-GES Co., Ltd.","Kawasaki Thermal Engineering Co., Ltd."
"K-GES Co., Ltd.",K Career Partners Corp.
"K-GES Co., Ltd.",K-Tec Corp.
"K-GES Co., Ltd.","Kawasaki Construction Machinery, Hokkaido Ltd."
"K-GES Co., Ltd.","Kawaju Sakaide Service Co., Ltd."
"K-GES Co., Ltd.","Kawaju Kobe Support Co., Ltd."
"K-GES Co., Ltd.","Kawaju Marine Engineering Co., Ltd."
"K-GES Co., Ltd.","KHI JPS Co., Ltd."
"K-GES Co., Ltd.","Kawasaki Shipbuilding Inspection Co., Ltd."
"K-GES Co., Ltd.","Nichijo Manufacturing Co., Ltd."
"K-GES Co., Ltd.",NIPPI Corporation
"K-GES Co., Ltd.",Technica Corp.
"K-GES Co., Ltd.","Union Precision Die Co., Ltd."
"K-GES Co., Ltd.",Kawasaki Precision Machinery  Limited
"K-GES Co., Ltd.",Kawasaki Robotics  Ltd.
"K-GES Co., Ltd.",Kawasaki Robotics G.m.b.H.
"K-GES Co., Ltd.",Kawasaki Gas Turbine Europe GmbH
"K-GES Co., Ltd.",Kawasaki Motors Europe N.V.
"K-GES Co., Ltd.",Kawasaki Heavy Industries  B.V.
"K-GES Co., Ltd.",Kawasaki Motors Pty. Ltd.
"K-GES Co., Ltd.",Wheel loaders
"K-GES Co., Ltd.",Construction machinery
"K-GES Co., Ltd.",Shield Machines
"K-GES Co., Ltd.",Tunnel boring machines
"K-GES Co., Ltd.",Steel bridges
"K-GES Co., Ltd.",LNG and LPG tanks
"K-GES Co., Ltd.",Airport and port-related products
"K-GES Co., Ltd.",Snowplows
K-Tec Corp.,Kawasaki Heavy Industries
K-Tec Corp.,Kawasaki Heavy Industries Ltd.
K-Tec Corp.,KHI
K-Tec Corp.,"Alna Yusoki-Yohin Co., Ltd."
K-Tec Corp.,Benic Solution Corp.
K-Tec Corp.,"EarthTechnica Co., Ltd."
K-Tec Corp.,"Enetec Co., Ltd."
K-Tec Corp.,Fukae Powtec Corp.
K-Tec Corp.,JP Steel Plantech Co.
K-Tec Corp.,"Kawaju Akashi Service Co., Ltd."
K-Tec Corp.,"Kawasaki Engineering Co., Ltd."
K-Tec Corp.,"Kawasaki Oita Manufacturing Co., Ltd."
K-Tec Corp.,"Kawasaki Metal Industries, Ltd."
K-Tec Corp.,"Kawasaki Setsubi Kogyo Co., Ltd."
K-Tec Corp.,Kawasaki Shipbuilding Corporation
K-Tec Corp.,"Kawasaki Plant Systems, Ltd."
K-Tec Corp.,Kawasaki Precision Machinery Ltd.
K-Tec Corp.,"Kawasaki Machine Systems, Ltd."
K-Tec Corp.,Kawasaki Motors Corporation Japan
K-Tec Corp.,Kawasaki Hydromechanics Corp.
K-Tec Corp.,Kawasaki Life Corporation
K-Tec Corp.,"Kawasaki Naval Engine Service, Ltd."
K-Tec Corp.,"Kawaju Akashi Engineering Co., Ltd."
K-Tec Corp.,"KEE Environmental Construction, Co. Ltd."
K-Tec Corp.,"KEE Environmental Service, Ltd."
K-Tec Corp.,"Kawaju Gifu Service Co., Ltd."
K-Tec Corp.,"Kawaju Gifu Engineering Co., Ltd."
K-Tec Corp.,"Kawasaki Construction Co., Ltd."
K-Tec Corp.,"Kawaju Shoji Co., Ltd."
K-Tec Corp.,Kawaju Techno Service Corp.
K-Tec Corp.,Kawaju Tokyo Service Corp.
K-Tec Corp.,"Kawaju Facilitech Co., Ltd."
K-Tec Corp.,"Kawasaki Thermal Engineering Co., Ltd."
K-Tec Corp.,K Career Partners Corp.
K-Tec Corp.,"K-GES Co., Ltd."
K-Tec Corp.,"Kawasaki Construction Machinery, Hokkaido Ltd."
K-Tec Corp.,"Kawaju Sakaide Service Co., Ltd."
K-Tec Corp.,"Kawaju Kobe Support Co., Ltd."
K-Tec Corp.,"Kawaju Marine Engineering Co., Ltd."
K-Tec Corp.,"KHI JPS Co., Ltd."
K-Tec Corp.,"Kawasaki Shipbuilding Inspection Co., Ltd."
K-Tec Corp.,"Nichijo Manufacturing Co., Ltd."
K-Tec Corp.,NIPPI Corporation
K-Tec Corp.,Technica Corp.
K-Tec Corp.,"Union Precision Die Co., Ltd."
K-Tec Corp.,Kawasaki Precision Machinery  Limited
K-Tec Corp.,Kawasaki Robotics  Ltd.
K-Tec Corp.,Kawasaki Robotics G.m.b.H.
K-Tec Corp.,Kawasaki Gas Turbine Europe GmbH
K-Tec Corp.,Kawasaki Motors Europe N.V.
K-Tec Corp.,Kawasaki Heavy Industries  B.V.
K-Tec Corp.,Kawasaki Motors Pty. Ltd.
K-Tec Corp.,Wheel loaders
K-Tec Corp.,Construction machinery
K-Tec Corp.,Shield Machines
K-Tec Corp.,Tunnel boring machines
K-Tec Corp.,Steel bridges
K-Tec Corp.,LNG and LPG tanks
K-Tec Corp.,Airport and port-related products
K-Tec Corp.,Snowplows
"Kawasaki Construction Machinery, Hokkaido Ltd.",Kawasaki Heavy Industries
"Kawasaki Construction Machinery, Hokkaido Ltd.",Kawasaki Heavy Industries Ltd.
"Kawasaki Construction Machinery, Hokkaido Ltd.",KHI
"Kawasaki Construction Machinery, Hokkaido Ltd.","Alna Yusoki-Yohin Co., Ltd."
"Kawasaki Construction Machinery, Hokkaido Ltd.",Benic Solution Corp.
"Kawasaki Construction Machinery, Hokkaido Ltd.","EarthTechnica Co., Ltd."
"Kawasaki Construction Machinery, Hokkaido Ltd.","Enetec Co., Ltd."
"Kawasaki Construction Machinery, Hokkaido Ltd.",Fukae Powtec Corp.
"Kawasaki Construction Machinery, Hokkaido Ltd.",JP Steel Plantech Co.
"Kawasaki Construction Machinery, Hokkaido Ltd.","Kawaju Akashi Service Co., Ltd."
"Kawasaki Construction Machinery, Hokkaido Ltd.","Kawasaki Engineering Co., Ltd."
"Kawasaki Construction Machinery, Hokkaido Ltd.","Kawasaki Oita Manufacturing Co., Ltd."
"Kawasaki Construction Machinery, Hokkaido Ltd.","Kawasaki Metal Industries, Ltd."
"Kawasaki Construction Machinery, Hokkaido Ltd.","Kawasaki Setsubi Kogyo Co., Ltd."
"Kawasaki Construction Machinery, Hokkaido Ltd.",Kawasaki Shipbuilding Corporation
"Kawasaki Construction Machinery, Hokkaido Ltd.","Kawasaki Plant Systems, Ltd."
"Kawasaki Construction Machinery, Hokkaido Ltd.",Kawasaki Precision Machinery Ltd.
"Kawasaki Construction Machinery, Hokkaido Ltd.","Kawasaki Machine Systems, Ltd."
"Kawasaki Construction Machinery, Hokkaido Ltd.",Kawasaki Motors Corporation Japan
"Kawasaki Construction Machinery, Hokkaido Ltd.",Kawasaki Hydromechanics Corp.
"Kawasaki Construction Machinery, Hokkaido Ltd.",Kawasaki Life Corporation
"Kawasaki Construction Machinery, Hokkaido Ltd.","Kawasaki Naval Engine Service, Ltd."
"Kawasaki Construction Machinery, Hokkaido Ltd.","Kawaju Akashi Engineering Co., Ltd."
"Kawasaki Construction Machinery, Hokkaido Ltd.","KEE Environmental Construction, Co. Ltd."
"Kawasaki Construction Machinery, Hokkaido Ltd.","KEE Environmental Service, Ltd."
"Kawasaki Construction Machinery, Hokkaido Ltd.","Kawaju Gifu Service Co., Ltd."
"Kawasaki Construction Machinery, Hokkaido Ltd.","Kawaju Gifu Engineering Co., Ltd."
"Kawasaki Construction Machinery, Hokkaido Ltd.","Kawasaki Construction Co., Ltd."
"Kawasaki Construction Machinery, Hokkaido Ltd.","Kawaju Shoji Co., Ltd."
"Kawasaki Construction Machinery, Hokkaido Ltd.",Kawaju Techno Service Corp.
"Kawasaki Construction Machinery, Hokkaido Ltd.",Kawaju Tokyo Service Corp.
"Kawasaki Construction Machinery, Hokkaido Ltd.","Kawaju Facilitech Co., Ltd."
"Kawasaki Construction Machinery, Hokkaido Ltd.","Kawasaki Thermal Engineering Co., Ltd."
"Kawasaki Construction Machinery, Hokkaido Ltd.",K Career Partners Corp.
"Kawasaki Construction Machinery, Hokkaido Ltd.","K-GES Co., Ltd."
"Kawasaki Construction Machinery, Hokkaido Ltd.",K-Tec Corp.
"Kawasaki Construction Machinery, Hokkaido Ltd.","Kawaju Sakaide Service Co., Ltd."
"Kawasaki Construction Machinery, Hokkaido Ltd.","Kawaju Kobe Support Co., Ltd."
"Kawasaki Construction Machinery, Hokkaido Ltd.","Kawaju Marine Engineering Co., Ltd."
"Kawasaki Construction Machinery, Hokkaido Ltd.","KHI JPS Co., Ltd."
"Kawasaki Construction Machinery, Hokkaido Ltd.","Kawasaki Shipbuilding Inspection Co., Ltd."
"Kawasaki Construction Machinery, Hokkaido Ltd.","Nichijo Manufacturing Co., Ltd."
"Kawasaki Construction Machinery, Hokkaido Ltd.",NIPPI Corporation
"Kawasaki Construction Machinery, Hokkaido Ltd.",Technica Corp.
"Kawasaki Construction Machinery, Hokkaido Ltd.","Union Precision Die Co., Ltd."
"Kawasaki Construction Machinery, Hokkaido Ltd.",Kawasaki Precision Machinery  Limited
"Kawasaki Construction Machinery, Hokkaido Ltd.",Kawasaki Robotics  Ltd.
"Kawasaki Construction Machinery, Hokkaido Ltd.",Kawasaki Robotics G.m.b.H.
"Kawasaki Construction Machinery, Hokkaido Ltd.",Kawasaki Gas Turbine Europe GmbH
"Kawasaki Construction Machinery, Hokkaido Ltd.",Kawasaki Motors Europe N.V.
"Kawasaki Construction Machinery, Hokkaido Ltd.",Kawasaki Heavy Industries  B.V.
"Kawasaki Construction Machinery, Hokkaido Ltd.",Kawasaki Motors Pty. Ltd.
"Kawasaki Construction Machinery, Hokkaido Ltd.",Wheel loaders
"Kawasaki Construction Machinery, Hokkaido Ltd.",Construction machinery
"Kawasaki Construction Machinery, Hokkaido Ltd.",Shield Machines
"Kawasaki Construction Machinery, Hokkaido Ltd.",Tunnel boring machines
"Kawasaki Construction Machinery, Hokkaido Ltd.",Steel bridges
"Kawasaki Construction Machinery, Hokkaido Ltd.",LNG and LPG tanks
"Kawasaki Construction Machinery, Hokkaido Ltd.",Airport and port-related products
"Kawasaki Construction Machinery, Hokkaido Ltd.",Snowplows
"Kawaju Sakaide Service Co., Ltd.",Kawasaki Heavy Industries
"Kawaju Sakaide Service Co., Ltd.",Kawasaki Heavy Industries Ltd.
"Kawaju Sakaide Service Co., Ltd.",KHI
"Kawaju Sakaide Service Co., Ltd.","Alna Yusoki-Yohin Co., Ltd."
"Kawaju Sakaide Service Co., Ltd.",Benic Solution Corp.
"Kawaju Sakaide Service Co., Ltd.","EarthTechnica Co., Ltd."
"Kawaju Sakaide Service Co., Ltd.","Enetec Co., Ltd."
"Kawaju Sakaide Service Co., Ltd.",Fukae Powtec Corp.
"Kawaju Sakaide Service Co., Ltd.",JP Steel Plantech Co.
"Kawaju Sakaide Service Co., Ltd.","Kawaju Akashi Service Co., Ltd."
"Kawaju Sakaide Service Co., Ltd.","Kawasaki Engineering Co., Ltd."
"Kawaju Sakaide Service Co., Ltd.","Kawasaki Oita Manufacturing Co., Ltd."
"Kawaju Sakaide Service Co., Ltd.","Kawasaki Metal Industries, Ltd."
"Kawaju Sakaide Service Co., Ltd.","Kawasaki Setsubi Kogyo Co., Ltd."
"Kawaju Sakaide Service Co., Ltd.",Kawasaki Shipbuilding Corporation
"Kawaju Sakaide Service Co., Ltd.","Kawasaki Plant Systems, Ltd."
"Kawaju Sakaide Service Co., Ltd.",Kawasaki Precision Machinery Ltd.
"Kawaju Sakaide Service Co., Ltd.","Kawasaki Machine Systems, Ltd."
"Kawaju Sakaide Service Co., Ltd.",Kawasaki Motors Corporation Japan
"Kawaju Sakaide Service Co., Ltd.",Kawasaki Hydromechanics Corp.
"Kawaju Sakaide Service Co., Ltd.",Kawasaki Life Corporation
"Kawaju Sakaide Service Co., Ltd.","Kawasaki Naval Engine Service, Ltd."
"Kawaju Sakaide Service Co., Ltd.","Kawaju Akashi Engineering Co., Ltd."
"Kawaju Sakaide Service Co., Ltd.","KEE Environmental Construction, Co. Ltd."
"Kawaju Sakaide Service Co., Ltd.","KEE Environmental Service, Ltd."
"Kawaju Sakaide Service Co., Ltd.","Kawaju Gifu Service Co., Ltd."
"Kawaju Sakaide Service Co., Ltd.","Kawaju Gifu Engineering Co., Ltd."
"Kawaju Sakaide Service Co., Ltd.","Kawasaki Construction Co., Ltd."
"Kawaju Sakaide Service Co., Ltd.","Kawaju Shoji Co., Ltd."
"Kawaju Sakaide Service Co., Ltd.",Kawaju Techno Service Corp.
"Kawaju Sakaide Service Co., Ltd.",Kawaju Tokyo Service Corp.
"Kawaju Sakaide Service Co., Ltd.","Kawaju Facilitech Co., Ltd."
"Kawaju Sakaide Service Co., Ltd.","Kawasaki Thermal Engineering Co., Ltd."
"Kawaju Sakaide Service Co., Ltd.",K Career Partners Corp.
"Kawaju Sakaide Service Co., Ltd.","K-GES Co., Ltd."
"Kawaju Sakaide Service Co., Ltd.",K-Tec Corp.
"Kawaju Sakaide Service Co., Ltd.","Kawasaki Construction Machinery, Hokkaido Ltd."
"Kawaju Sakaide Service Co., Ltd.","Kawaju Kobe Support Co., Ltd."
"Kawaju Sakaide Service Co., Ltd.","Kawaju Marine Engineering Co., Ltd."
"Kawaju Sakaide Service Co., Ltd.","KHI JPS Co., Ltd."
"Kawaju Sakaide Service Co., Ltd.","Kawasaki Shipbuilding Inspection Co., Ltd."
"Kawaju Sakaide Service Co., Ltd.","Nichijo Manufacturing Co., Ltd."
"Kawaju Sakaide Service Co., Ltd.",NIPPI Corporation
"Kawaju Sakaide Service Co., Ltd.",Technica Corp.
"Kawaju Sakaide Service Co., Ltd.","Union Precision Die Co., Ltd."
"Kawaju Sakaide Service Co., Ltd.",Kawasaki Precision Machinery  Limited
"Kawaju Sakaide Service Co., Ltd.",Kawasaki Robotics  Ltd.
"Kawaju Sakaide Service Co., Ltd.",Kawasaki Robotics G.m.b.H.
"Kawaju Sakaide Service Co., Ltd.",Kawasaki Gas Turbine Europe GmbH
"Kawaju Sakaide Service Co., Ltd.",Kawasaki Motors Europe N.V.
"Kawaju Sakaide Service Co., Ltd.",Kawasaki Heavy Industries  B.V.
"Kawaju Sakaide Service Co., Ltd.",Kawasaki Motors Pty. Ltd.
"Kawaju Sakaide Service Co., Ltd.",Wheel loaders
"Kawaju Sakaide Service Co., Ltd.",Construction machinery
"Kawaju Sakaide Service Co., Ltd.",Shield Machines
"Kawaju Sakaide Service Co., Ltd.",Tunnel boring machines
"Kawaju Sakaide Service Co., Ltd.",Steel bridges
"Kawaju Sakaide Service Co., Ltd.",LNG and LPG tanks
"Kawaju Sakaide Service Co., Ltd.",Airport and port-related products
"Kawaju Sakaide Service Co., Ltd.",Snowplows
"Kawaju Kobe Support Co., Ltd.",Kawasaki Heavy Industries
"Kawaju Kobe Support Co., Ltd.",Kawasaki Heavy Industries Ltd.
"Kawaju Kobe Support Co., Ltd.",KHI
"Kawaju Kobe Support Co., Ltd.","Alna Yusoki-Yohin Co., Ltd."
"Kawaju Kobe Support Co., Ltd.",Benic Solution Corp.
"Kawaju Kobe Support Co., Ltd.","EarthTechnica Co., Ltd."
"Kawaju Kobe Support Co., Ltd.","Enetec Co., Ltd."
"Kawaju Kobe Support Co., Ltd.",Fukae Powtec Corp.
"Kawaju Kobe Support Co., Ltd.",JP Steel Plantech Co.
"Kawaju Kobe Support Co., Ltd.","Kawaju Akashi Service Co., Ltd."
"Kawaju Kobe Support Co., Ltd.","Kawasaki Engineering Co., Ltd."
"Kawaju Kobe Support Co., Ltd.","Kawasaki Oita Manufacturing Co., Ltd."
"Kawaju Kobe Support Co., Ltd.","Kawasaki Metal Industries, Ltd."
"Kawaju Kobe Support Co., Ltd.","Kawasaki Setsubi Kogyo Co., Ltd."
"Kawaju Kobe Support Co., Ltd.",Kawasaki Shipbuilding Corporation
"Kawaju Kobe Support Co., Ltd.","Kawasaki Plant Systems, Ltd."
"Kawaju Kobe Support Co., Ltd.",Kawasaki Precision Machinery Ltd.
"Kawaju Kobe Support Co., Ltd.","Kawasaki Machine Systems, Ltd."
"Kawaju Kobe Support Co., Ltd.",Kawasaki Motors Corporation Japan
"Kawaju Kobe Support Co., Ltd.",Kawasaki Hydromechanics Corp.
"Kawaju Kobe Support Co., Ltd.",Kawasaki Life Corporation
"Kawaju Kobe Support Co., Ltd.","Kawasaki Naval Engine Service, Ltd."
"Kawaju Kobe Support Co., Ltd.","Kawaju Akashi Engineering Co., Ltd."
"Kawaju Kobe Support Co., Ltd.","KEE Environmental Construction, Co. Ltd."
"Kawaju Kobe Support Co., Ltd.","KEE Environmental Service, Ltd."
"Kawaju Kobe Support Co., Ltd.","Kawaju Gifu Service Co., Ltd."
"Kawaju Kobe Support Co., Ltd.","Kawaju Gifu Engineering Co., Ltd."
"Kawaju Kobe Support Co., Ltd.","Kawasaki Construction Co., Ltd."
"Kawaju Kobe Support Co., Ltd.","Kawaju Shoji Co., Ltd."
"Kawaju Kobe Support Co., Ltd.",Kawaju Techno Service Corp.
"Kawaju Kobe Support Co., Ltd.",Kawaju Tokyo Service Corp.
"Kawaju Kobe Support Co., Ltd.","Kawaju Facilitech Co., Ltd."
"Kawaju Kobe Support Co., Ltd.","Kawasaki Thermal Engineering Co., Ltd."
"Kawaju Kobe Support Co., Ltd.",K Career Partners Corp.
"Kawaju Kobe Support Co., Ltd.","K-GES Co., Ltd."
"Kawaju Kobe Support Co., Ltd.",K-Tec Corp.
"Kawaju Kobe Support Co., Ltd.","Kawasaki Construction Machinery, Hokkaido Ltd."
"Kawaju Kobe Support Co., Ltd.","Kawaju Sakaide Service Co., Ltd."
"Kawaju Kobe Support Co., Ltd.","Kawaju Marine Engineering Co., Ltd."
"Kawaju Kobe Support Co., Ltd.","KHI JPS Co., Ltd."
"Kawaju Kobe Support Co., Ltd.","Kawasaki Shipbuilding Inspection Co., Ltd."
"Kawaju Kobe Support Co., Ltd.","Nichijo Manufacturing Co., Ltd."
"Kawaju Kobe Support Co., Ltd.",NIPPI Corporation
"Kawaju Kobe Support Co., Ltd.",Technica Corp.
"Kawaju Kobe Support Co., Ltd.","Union Precision Die Co., Ltd."
"Kawaju Kobe Support Co., Ltd.",Kawasaki Precision Machinery  Limited
"Kawaju Kobe Support Co., Ltd.",Kawasaki Robotics  Ltd.
"Kawaju Kobe Support Co., Ltd.",Kawasaki Robotics G.m.b.H.
"Kawaju Kobe Support Co., Ltd.",Kawasaki Gas Turbine Europe GmbH
"Kawaju Kobe Support Co., Ltd.",Kawasaki Motors Europe N.V.
"Kawaju Kobe Support Co., Ltd.",Kawasaki Heavy Industries  B.V.
"Kawaju Kobe Support Co., Ltd.",Kawasaki Motors Pty. Ltd.
"Kawaju Kobe Support Co., Ltd.",Wheel loaders
"Kawaju Kobe Support Co., Ltd.",Construction machinery
"Kawaju Kobe Support Co., Ltd.",Shield Machines
"Kawaju Kobe Support Co., Ltd.",Tunnel boring machines
"Kawaju Kobe Support Co., Ltd.",Steel bridges
"Kawaju Kobe Support Co., Ltd.",LNG and LPG tanks
"Kawaju Kobe Support Co., Ltd.",Airport and port-related products
"Kawaju Kobe Support Co., Ltd.",Snowplows
"Kawaju Marine Engineering Co., Ltd.",Kawasaki Heavy Industries
"Kawaju Marine Engineering Co., Ltd.",Kawasaki Heavy Industries Ltd.
"Kawaju Marine Engineering Co., Ltd.",KHI
"Kawaju Marine Engineering Co., Ltd.","Alna Yusoki-Yohin Co., Ltd."
"Kawaju Marine Engineering Co., Ltd.",Benic Solution Corp.
"Kawaju Marine Engineering Co., Ltd.","EarthTechnica Co., Ltd."
"Kawaju Marine Engineering Co., Ltd.","Enetec Co., Ltd."
"Kawaju Marine Engineering Co., Ltd.",Fukae Powtec Corp.
"Kawaju Marine Engineering Co., Ltd.",JP Steel Plantech Co.
"Kawaju Marine Engineering Co., Ltd.","Kawaju Akashi Service Co., Ltd."
"Kawaju Marine Engineering Co., Ltd.","Kawasaki Engineering Co., Ltd."
"Kawaju Marine Engineering Co., Ltd.","Kawasaki Oita Manufacturing Co., Ltd."
"Kawaju Marine Engineering Co., Ltd.","Kawasaki Metal Industries, Ltd."
"Kawaju Marine Engineering Co., Ltd.","Kawasaki Setsubi Kogyo Co., Ltd."
"Kawaju Marine Engineering Co., Ltd.",Kawasaki Shipbuilding Corporation
"Kawaju Marine Engineering Co., Ltd.","Kawasaki Plant Systems, Ltd."
"Kawaju Marine Engineering Co., Ltd.",Kawasaki Precision Machinery Ltd.
"Kawaju Marine Engineering Co., Ltd.","Kawasaki Machine Systems, Ltd."
"Kawaju Marine Engineering Co., Ltd.",Kawasaki Motors Corporation Japan
"Kawaju Marine Engineering Co., Ltd.",Kawasaki Hydromechanics Corp.
"Kawaju Marine Engineering Co., Ltd.",Kawasaki Life Corporation
"Kawaju Marine Engineering Co., Ltd.","Kawasaki Naval Engine Service, Ltd."
"Kawaju Marine Engineering Co., Ltd.","Kawaju Akashi Engineering Co., Ltd."
"Kawaju Marine Engineering Co., Ltd.","KEE Environmental Construction, Co. Ltd."
"Kawaju Marine Engineering Co., Ltd.","KEE Environmental Service, Ltd."
"Kawaju Marine Engineering Co., Ltd.","Kawaju Gifu Service Co., Ltd."
"Kawaju Marine Engineering Co., Ltd.","Kawaju Gifu Engineering Co., Ltd."
"Kawaju Marine Engineering Co., Ltd.","Kawasaki Construction Co., Ltd."
"Kawaju Marine Engineering Co., Ltd.","Kawaju Shoji Co., Ltd."
"Kawaju Marine Engineering Co., Ltd.",Kawaju Techno Service Corp.
"Kawaju Marine Engineering Co., Ltd.",Kawaju Tokyo Service Corp.
"Kawaju Marine Engineering Co., Ltd.","Kawaju Facilitech Co., Ltd."
"Kawaju Marine Engineering Co., Ltd.","Kawasaki Thermal Engineering Co., Ltd."
"Kawaju Marine Engineering Co., Ltd.",K Career Partners Corp.
"Kawaju Marine Engineering Co., Ltd.","K-GES Co., Ltd."
"Kawaju Marine Engineering Co., Ltd.",K-Tec Corp.
"Kawaju Marine Engineering Co., Ltd.","Kawasaki Construction Machinery, Hokkaido Ltd."
"Kawaju Marine Engineering Co., Ltd.","Kawaju Sakaide Service Co., Ltd."
"Kawaju Marine Engineering Co., Ltd.","Kawaju Kobe Support Co., Ltd."
"Kawaju Marine Engineering Co., Ltd.","KHI JPS Co., Ltd."
"Kawaju Marine Engineering Co., Ltd.","Kawasaki Shipbuilding Inspection Co., Ltd."
"Kawaju Marine Engineering Co., Ltd.","Nichijo Manufacturing Co., Ltd."
"Kawaju Marine Engineering Co., Ltd.",NIPPI Corporation
"Kawaju Marine Engineering Co., Ltd.",Technica Corp.
"Kawaju Marine Engineering Co., Ltd.","Union Precision Die Co., Ltd."
"Kawaju Marine Engineering Co., Ltd.",Kawasaki Precision Machinery  Limited
"Kawaju Marine Engineering Co., Ltd.",Kawasaki Robotics  Ltd.
"Kawaju Marine Engineering Co., Ltd.",Kawasaki Robotics G.m.b.H.
"Kawaju Marine Engineering Co., Ltd.",Kawasaki Gas Turbine Europe GmbH
"Kawaju Marine Engineering Co., Ltd.",Kawasaki Motors Europe N.V.
"Kawaju Marine Engineering Co., Ltd.",Kawasaki Heavy Industries  B.V.
"Kawaju Marine Engineering Co., Ltd.",Kawasaki Motors Pty. Ltd.
"Kawaju Marine Engineering Co., Ltd.",Wheel loaders
"Kawaju Marine Engineering Co., Ltd.",Construction machinery
"Kawaju Marine Engineering Co., Ltd.",Shield Machines
"Kawaju Marine Engineering Co., Ltd.",Tunnel boring machines
"Kawaju Marine Engineering Co., Ltd.",Steel bridges
"Kawaju Marine Engineering Co., Ltd.",LNG and LPG tanks
"Kawaju Marine Engineering Co., Ltd.",Airport and port-related products
"Kawaju Marine Engineering Co., Ltd.",Snowplows
"KHI JPS Co., Ltd.",Kawasaki Heavy Industries
"KHI JPS Co., Ltd.",Kawasaki Heavy Industries Ltd.
"KHI JPS Co., Ltd.",KHI
"KHI JPS Co., Ltd.","Alna Yusoki-Yohin Co., Ltd."
"KHI JPS Co., Ltd.",Benic Solution Corp.
"KHI JPS Co., Ltd.","EarthTechnica Co., Ltd."
