name_1,name_2
DCC Plc,"DCC Technology, a route-to-market and supply chain partner for global technology brands"
DCC Plc,"DCC Healthcare, a healthcare business, providing products and services to healthcare providers and health and beauty brand owners"
Assicurazioni Generali,Assicurazioni Generali S.p.A.
Assicurazioni Generali,Generali Group
Assicurazioni Generali,13.46% Mediobanca S.p.A.
Assicurazioni Generali,4% Edizione
Assicurazioni Generali,3.00% Caltagirone (Francesco Gaetano)
Assicurazioni Generali,2.01% Government of People's Republic of China
Assicurazioni Generali,2.00% Leonardo Del Vecchio
Assicurazioni Generali,"1.60% The Vanguard Group, Inc."
Assicurazioni Generali,0.95% Norges Bank Investment Management (NBIM)
Assicurazioni Generali,"0.93% BlackRock Institutional Trust Company, N.A."
Assicurazioni Generali,0.76% BlackRock Advisors (UK) Limited
Assicurazioni Generali,0.62% Lyxor Asset Management
Assicurazioni Generali,0.44% Amundi Asset Management
Assicurazioni Generali,0.37% BlackRock Asset Management Deutschland AG
Assicurazioni Generali,0.34% JPMorgan Asset Management U.K. Limited
Assicurazioni Generali,0.30% NNIP Advisors B.V.
Assicurazioni Generali,"0.29% Franklin Mutual Advisers, LLC"
Assicurazioni Generali,0.27% Fideuram Investimenti SGR S.p.A.
Assicurazioni Generali,0.23% TIAA Global Asset Management
Assicurazioni Generali,0.21% Rothschild & Cie Banque Gestion
Barilla Group,Barilla
CNH Industrial,Astra
CNH Industrial,Case Construction Equipment
CNH Industrial,Case IH
CNH Industrial,FPT Industrial
CNH Industrial,Heuliez Bus
CNH Industrial,Iveco
CNH Industrial,Iveco Bus
CNH Industrial,Iveco Defence Vehicles
CNH Industrial,Magirus
CNH Industrial,Miller
CNH Industrial,New Holland Agriculture
CNH Industrial,New Holland Construction
CNH Industrial,Steyr
Enel,"100% of Enel Produzione and, through it, 51% of ENergy Hydro Piave."
Enel,"100% of Servizio Elettrico Nazionale, which is tasked with selling electricity on the regulated market.[159]"
Enel,"100% of Enel Energia – which deals with the sale of electricity and natural gas on the free market and to end customers. Enel Energia also owns 100% of Enel.si, a company that offers renewable energy solutions to end customers and franchises ""Punto Enel Green Power"".[160]"
Enel,100% of e-distribuzione – for the distribution of electricity.[157][161]
Enel,100% of Enel Sole – which deals with public and artistic lighting.
Eni,Eni Gas & Power[159] (100% owned) – a natural gas and power company based in Belgium formed by merger of Distrigas and Nuon Belgium
Eni,"Versalis (100% owned) – Versalis is a chemical company that manages the production and marketing of petrochemical products such as olefines, aromatics and intermediates (base chemicals), styrenes, elastomers and polyethylene, plus in recent years a focus on green chemistry, being also able to count on a range of proprietary technologies, advanced plant facilities and a broad-based distribution network.[160]"
Eni,"Saipem (30.54% owned) – Saipem is an oil and gas industry contractor. Saipem has contracted for engineering, oilfield services and construction both offshore and onshore through several pipelines, including Blue Stream, Greenstream, Nord Stream and South Stream. It is a subsidiary listed on the Italian Stock Exchange."
Eni,"Eni UK – carries out operations in the British section of the North Sea, in the Irish Sea and off the coast of the Shetland Islands. Has been present in UK since 1964. In 2006 Eni UK's average net production of hydrocarbons was more than 141,000 boe/d.[161]"
Eni,"Eni India – is expected to start drilling at a deepwater block 2, near Andaman and Nicobar Islands in Q2 of 2011 as it has received 2-year extension for the completion of drilling program. The program was delayed due to various environmental issues and scarcity of oil rigs. ENI India had won this block in 2005 and partners with ONGC and GAIL India.[162]"
Eni,EniPower – generation and sale of electricity and steam technology
Eni,EniProgetti – engineering services
Eni,Eni Rewind – integrated service for environmental rehabilitation
Eni,Eni gas e luce S.p.A. – sale of natural gas and electricity to individuals and businesses
Eni,Eni Next LLC – Corporate Venture Capital of Eni Group
Eni,Bolgiano – 95 MW
Eni,Brindisi – 1715 MW
Eni,Ferrara – 586 MW
Eni,Ferrera Erbognone – 1785 MW
Eni,Mantua – 1387 MW
Eni,Ravenna – 618 MW
Eni,Eni Gas & Power[159] (100% owned) – a natural gas and power company based in Belgium formed by merger of Distrigas and Nuon Belgium
Eni,"Versalis (100% owned) – Versalis is a chemical company that manages the production and marketing of petrochemical products such as olefines, aromatics and intermediates (base chemicals), styrenes, elastomers and polyethylene, plus in recent years a focus on green chemistry, being also able to count on a range of proprietary technologies, advanced plant facilities and a broad-based distribution network.[160]"
Eni,"Saipem (30.54% owned) – Saipem is an oil and gas industry contractor. Saipem has contracted for engineering, oilfield services and construction both offshore and onshore through several pipelines, including Blue Stream, Greenstream, Nord Stream and South Stream. It is a subsidiary listed on the Italian Stock Exchange."
Eni,"Eni UK – carries out operations in the British section of the North Sea, in the Irish Sea and off the coast of the Shetland Islands. Has been present in UK since 1964. In 2006 Eni UK's average net production of hydrocarbons was more than 141,000 boe/d.[161]"
Eni,"Eni India – is expected to start drilling at a deepwater block 2, near Andaman and Nicobar Islands in Q2 of 2011 as it has received 2-year extension for the completion of drilling program. The program was delayed due to various environmental issues and scarcity of oil rigs. ENI India had won this block in 2005 and partners with ONGC and GAIL India.[162]"
Eni,EniPower – generation and sale of electricity and steam technology
Eni,EniProgetti – engineering services
Eni,Eni Rewind – integrated service for environmental rehabilitation
Eni,Eni gas e luce S.p.A. – sale of natural gas and electricity to individuals and businesses
Eni,Eni Next LLC – Corporate Venture Capital of Eni Group
Eni,Bolgiano – 95 MW
Eni,Brindisi – 1715 MW
Eni,Ferrara – 586 MW
Eni,Ferrera Erbognone – 1785 MW
Eni,Mantua – 1387 MW
Eni,Ravenna – 618 MW
Exor (company),Exor N.V.
Exor (company),Cameco
Exor (company),Ocado
Exor (company),RWE
Exor (company),Sibanye-Stillwater
Exor (company),John Philip Elkann - chairman and chief executive officer
Exor (company),Alessandro Nasi - vice chairman
Exor (company),Andrea Agnelli - director
Exor (company),Joseph Bae - director
Exor (company),Melissa Bethell - director
Exor (company),Marc Bolland - director
Exor (company),Laurence Debroux - director
Exor (company),Ginevra Elkann - director
Exor (company),Antonio Mota De Sousa Horta-Osorio - director
Fiat Chrysler Automobiles,CMD – Costruzioni Motori Diesel S.p.A.
Fiat Chrysler Automobiles,CMD – Costruzioni Motori Diesel S.p.A.
Fincantieri,Fincantieri S.p.A.
Fininvest,Finanziaria d'investimento Fininvest S.p.A.
Fininvest,Fininvest S.p.A.
Davide Campari - Milano,Davide Campari-Milano S.p.A.
Davide Campari - Milano,Gruppo Campari
Leonardo S.p.A.,Leonardo-Finmeccanica
Leonardo S.p.A.,Finmeccanica
Leonardo S.p.A.,100% Leonardo DRS
Leonardo S.p.A.,100% AgustaWestland Nv
Leonardo S.p.A.,Finmeccanica Do Brasil Ltda·
Leonardo S.p.A.,100% Finmeccanica Finance Sa·
Leonardo S.p.A.,100% Finmeccanica Global Services Spa
Leonardo S.p.A.,100% Finmeccanica North America Inc.
Leonardo S.p.A.,100% Finmeccanica Uk Ltd·
Leonardo S.p.A.,100% Meccanica Holdings Usa Inc.
Leonardo S.p.A.,100% So.Ge.Pa.
Leonardo S.p.A.,100% Vitrociset
Mediaset,Mediaset S.p.A.
Mediaset,Gruppo Mediaset
RCS MediaGroup,RCS MediaGroup S.p.A.
ST Microelectronics,STMicroelectronics
ST Microelectronics,ST
ST Microelectronics,"Geneva, Switzerland: Corporate headquarter which hosts most of the ST top management. It totals some hundred of employees."
ST Microelectronics,"Saint-Genis-Pouilly, France, near Geneva: A few hundred of employees. Headquarters for logistics."
ST Microelectronics,Paris: Marketing and support.
Techint,"Tenaris: NYSE: TS A global supplier of tubular products and services used in drilling, completion and production of oil and gas, in process and power plants, and in specialized industrial and automotive applications. Companies owned by the Techint group through Tenaris include: Dalmine (Italy), Siderca and Siat (Argentina), Confab (Brazil), Tamsa (Mexico), Algoma (Canada), Silcotub (Romania) and has production facilities in the US and a joint venture with NKK (Japan), holding 51% of NKK shares since 1999, making it the first Japanese steel company in foreign majority ownership.[12][13] Its total steel tube shipments exceeded 4.5 million tons in 2008.[1]"
Techint,"Ternium: A Latin American supplier of flat and long steel products, produced in three integrated steel mills located in Argentina, Mexico, USA and Guatemala with an overall capacity of nearly 9 million tons per year."
Techint,"Techint Engineering & Construction: A group of companies rooted in Italy and Latin American countries, as well as the Middle East, Asia and Africa, specialized in the design and construction of pipelines, oil and gas facilities, petrochemical plants, power plants and transmission lines, mining and metal complexes, and other infrastructure and civil projects."
Techint,"Tenova (company): Tenova's subsidiaries operate in five continents supplying direct reduction plants, submerged arc furnaces, cold rolling mills, strip processing lines, roll grinders, automated roll shops, engineering and EPCM services, mining and bulk handling systems (see: Tenova Takraf), minerals processing and modular plants, solid/liquid separation solutions, furnaces and smelting plants."
Techint,Tecpetrol: Active in oil and gas exploration and production in several Latin American countries and the United States.
Techint,Humanitas: runs some health care institutions.
UniCredit,UniCredit S.p.A.
UniCredit,Bank Austria (Austria)
UniCredit,HypoVereinsbank (Germany)
UniCredit,"UniCredit Bank Czech Republic and Slovakia (Czech Republic, Slovakia)"
UniCredit,UniCredit Bank Bosnia and Herzegovina (Bosnia and Herzegovina)
UniCredit,UniCredit Bank Ireland (Republic of Ireland)
UniCredit,UniCredit Bank Hungary (Hungary)
UniCredit,UniCredit Bank Romania (Romania)
UniCredit,UniCredit Bank Russia (Russia)
UniCredit,UniCredit Bank Serbia (Serbia)
UniCredit,UniCredit Bank Slovenia (Slovenia)
UniCredit,UniCredit Bulbank (Bulgaria)
UniCredit,UniCredit Corporate & Investment Banking (Italy)
UniCredit,UniCredit International Bank Luxembourg (Luxembourg)
UniCredit,UniCredit Leasing (Italy)
UniCredit,Zagrebačka banka (Croatia)
DSM (company),Koninklijke DSM N.V.
DSM (company),Royal DSM
DSM (company),DSM
DSM (company),D
DSM (company),S
DSM (company),M
DSM (company),"1998: Gist-brocades (food ingredients, pharmaceuticals, yeast- and enzyme-based production process technology).[11]"
DSM (company),2000: Catalytica Pharmaceuticals (pharmaceutical intermediates).[10]
DSM (company),2003: Roche's vitamin division.[10]
DSM (company),2005: NeoResins (water-based coating resins).[10]
DSM (company),2011: Martek (nutritional products derived from microalgae and fermentation technology).[10]
DSM (company),2011: Vitatene (natural carotenoids derived from fermentation of Blakeslea trispora fungus).[12]
DSM (company),2012: Verenium's food enzymes and oilseed processing business.[13]
DSM (company),2012: Kensey Nash (biomedical regenerative medicine).[14]
DSM (company),2012: Ocean Nutrition Canada (fish-oil derived nutritional products).[15]
DSM (company),2012: Cargill ’s cultures and enzymes business.[16]
DSM (company),2012: Fortitech (customized nutrient premixes).[17]
DSM (company),2013: Unitech (micronutrient premixes and macronutrient blends).[18]
DSM (company),2013: Andre Pectin (food hydrocolloids).[19]
DSM (company),2013: Tortuga (nutritional supplements for pasture raised cattle).[20]
DSM (company),2015: Åland (vitamin C).[21]
DSM (company),"2015: Cubic Tech (high-performance, ultra-lightweight, flexible laminates and fabrics).[22]"
DSM (company),2020: Erber Group - Biomin and Romer Labs (mycotoxin and allergen tests in food). [23]
DSM (company),"2002: Petrochemicals (hydrocarbons, polyethylenes, polypropylenes, polyolefins).[24]"
DSM (company),"2010: Ammonia, fertilizer and melamine.[25]"
DSM (company),2010: Thermoplastic elastomers.[26]
DSM (company),2010: EP(D)M rubber.[27]
DSM (company),2010: Toluene oxidation.[28]
DSM (company),"2017: Patheon, a pharmaceutical contract development and manufacturing organization (CDMO) joint venture with JLL Partners, to Thermo Fisher Scientific Inc.[29]"
Heineken International,Brau Union Österreich in Austria
Heineken International,Syabar Brewing Company in Belarus
Heineken International,Alken-Maes in Belgium
Heineken International,Zagorka Brewery in Bulgaria
Heineken International,Karlovačka pivovara in Croatia
Heineken International,Starobrno in the Czech Republic
Heineken International,"Federation Breweries in Gateshead, England (closed 2010)[22]"
Heineken International,H. P. Bulmer in Hereford in England
Heineken International,"John Smith's in Tadcaster, England"
Heineken International,"Royal Brewery in Manchester, England"
Heineken International,"Heineken France :
Brasserie de l'Espérance in Schiltigheim
Brasserie Pelforth in Mons-en-Baroeul
Brasserie de la Valentine in Marseille
Brasserie Fischer in Schiltigheim (closed 2009)
Brasserie Adelshoffen in Schiltigheim (closed 2000)
Brasserie Mutzig in Mutzig (closed 1989)"
Heineken International,Brasserie de l'Espérance in Schiltigheim
Heineken International,Brasserie Pelforth in Mons-en-Baroeul
Heineken International,Brasserie de la Valentine in Marseille
Heineken International,Brasserie Fischer in Schiltigheim (closed 2009)
Heineken International,Brasserie Adelshoffen in Schiltigheim (closed 2000)
Heineken International,Brasserie Mutzig in Mutzig (closed 1989)
Heineken International,Athenian Brewery in Greece
Heineken International,Heineken Hungária in Hungary
Heineken International,"Heineken Ireland at Lady's Well Brewery in Cork, Ireland
Heineken marketed a beer called Beanntraí Bru (which translated from the Irish means ""Bantry brewed"", despite Bantry having no brewery)."
Heineken International,"Heineken marketed a beer called Beanntraí Bru (which translated from the Irish means ""Bantry brewed"", despite Bantry having no brewery)."
Heineken International,Heineken Italia in Italy
Heineken International,Heineken Nederland in the Netherlands
Heineken International,Żywiec Brewery in Poland
Heineken International,Central de Cervejas in Portugal
Heineken International,Heineken Romania in Romania
Heineken International,Heineken Brewery LLC in Russia
Heineken International,Heineken Srbija in Serbia
Heineken International,"Caledonian Brewery, Edinburgh, Scotland"
Heineken International,Heineken Slovensko in Slovakia
Heineken International,Heineken España in Spain
Heineken International,Heineken Switzerland in Switzerland
Heineken International,Calanda Bräu in Switzerland
Heineken International,Pivovarna Lasko Union in Slovenia
Philips,"Hamburg
Distribution center of the divisions Healthcare, Consumer Lifestyle, and Lighting.
Philips Medical Systems DMC.
Philips Innovative Technologies, Research Laboratories."
Philips,"Distribution center of the divisions Healthcare, Consumer Lifestyle, and Lighting."
Philips,Philips Medical Systems DMC.
Philips,"Philips Innovative Technologies, Research Laboratories."
Philips,"Aachen
Philips Innovative Technologies.
Philips Innovation Services."
Philips,Philips Innovative Technologies.
Philips,Philips Innovation Services.
Philips,"Böblingen
Philips Medical Systems, patient monitoring systems."
Philips,"Philips Medical Systems, patient monitoring systems."
Philips,"Herrsching
Philips Respironics."
Philips,Philips Respironics.
Philips,"Ulm
Philips Photonics, development and manufacture of vertical laser diodes (VCSELs) and photodiodes for sensing and data communication."
Philips,"Philips Photonics, development and manufacture of vertical laser diodes (VCSELs) and photodiodes for sensing and data communication."
Philips,Professional indoor luminaires[92]
Philips,Professional outdoor luminaires[93]
Philips,Professional lamps[94]
Philips,Lighting controls and control systems[95]
Philips,Digital projection lights[96]
Philips,Horticulture lighting[97]
Philips,Solar LED lights[98]
Philips,Smart office lighting systems[99]
Philips,Smart retail lighting systems[100]
Philips,Smart city lighting systems[101]
Philips,Home lamps[102]
Philips,Home fixtures[103]
Philips,Home systems (branded as Philips Hue)[104]
Philips,"Cardiology informatics (IntelliSpace Cardiovascular, Xcelera)"
Philips,"Enterprise Imaging Informatics (IntelliSpace PACS, XIRIS)"
Philips,IntelliSpace family of solutions
Bonheur (company),Bonheur ASA
Kongsberg Gruppen,"Kongsberg Maritime delivers products and systems for positioning, navigation and automation to merchant vessels and offshore installations, as well as products and systems for seabed surveying and monitoring."
Kongsberg Gruppen,"Kongsberg Defence & Aerospace focuses on command and control systems, weapons control systems, communication systems, missiles, advanced composites and surveillance."
Kongsberg Gruppen,"Kongsberg Digital provides technology, products and services relating to monitoring, integration, analysis, simulation, quality assurance and governance for the oil and gas industry, maritime simulation and the renewables and utilities industry."
Norsk Hydro,Norsk Hydro ASA
Orkla Group,Orkla ASA
Telenor,Telenor ASA
Altri,Altri SGPS SA
Corticeira Amorim,"Corticeira Amorim S.G.P.S., S.A."
Energias de Portugal,EDP
Energias de Portugal,Electricidade de Portugal
Galp Energia,"Galp Energia, SGPS, S.A."
Grupo José de Mello,CUF (Health)
Grupo José de Mello,CUF (Chemical Industry)
Grupo José de Mello,José de Mello Residências e Serviços (Senior Care Residential Solutions)
Grupo José de Mello,"José de Mello Participações (Real Estate, Energy and New Technologies)"
Grupo RAR,"Grupo RAR, one of Portugal’s leading business groups, comprises a portfolio of diversified businesses in the areas of packaging, food, real estate and services. With a turnover in 2019, of 781 million euros and 4,228 employees, RAR Group is present in Portugal, Brazil, Germany, Mexico, Poland, Spain, the United Arab Emirates and the United Kingdom."
Salvador Caetano,"Grupo Salvador Caetano, SGPS, SA"
Media Capital,"Media Capital Edições, a magazine publisher:
Lux Magazine (women's magazine)
Maxmen (Portuguese version of Maxim men's magazine)
Portugal Diário (news magazine)
Agência Financeira (financial magazine)
MaisFutebol (Association football magazine)"
Media Capital,Lux Magazine (women's magazine)
Media Capital,Maxmen (Portuguese version of Maxim men's magazine)
Media Capital,Portugal Diário (news magazine)
Media Capital,Agência Financeira (financial magazine)
Media Capital,MaisFutebol (Association football magazine)
Semapa,Semapa - Sociedade de Investimento e Gestão
Soares da Costa,"Soares da Costa SGPS, S.A."
Sumol + Compal,Sumol + Compal S.A.
Teixeira Duarte,"Teixeira Duarte, S.A.  "
Teixeira Duarte,"Teixeira Duarte – Engenharia e Construções, S.A."
Teixeira Duarte,"EPOS – Empresa Portuguesa de Obras Subterrâneas, S.A."
Teixeira Duarte,"SOMAFEL – Engenharia e Obras Ferroviárias, S.A."
Unicer,"Super Bock Group, SGPS, SA"
Unicer,CUFP
Țiriac Holdings,Ţiriac Holdings Ltd.
Alfa Group,Alfa Group Consortium
Alfa Group,Russian interference in the 2016 United States elections
Basic Element (company),Basic Element Ltd.
Basic Element (company),Ба́зовый элеме́нт
Basic Element (company),Базэл
Basic Element (company),Siberian Aluminum
Basic Element (company),The Kuban AgroHolding
Basic Element (company),"AquaDin (LLC), manufacturer of non-alcoholic beverages"
Basic Element (company),Voskhod Stud Farm
Basic Element (company),Construction of housing and public buildings (Glavmosstroy)
Basic Element (company),Construction of transport infrastructure (Transstroy)
Basic Element (company),"Development (OJSC Glavstroy, Glavstroy-Spb and RogSibAl)"
Basic Element (company),Production of building materials (Basel Cement)
Rostec,"State Corporation for Assistance to Development, Production and Export of Advanced Technology Industrial Product Rostec"
Rostec,Rostekhnologii
Rostec,"Consolidated revenue, $18.7 bln"
Rostec,"Consolidated net income, $1.62 bln"
Rostec,"Export revenues, $5.0 bln"
Rostec,"Total investments, $2.1 bln"
Rostec,"Exports of innovative products, $1.81 bln"
Rostec,"6 republics: Bashkortostan, Buryatia, Dagestan, Ingushetia, Karelia and Sakha (Yakutia);"
Rostec,"9 oblasts: Archangelsk, Bryansk, Leningrad, Orenburg, Penza,[35] Pskov, Smolensk, Tambov and Ulyanovsk."
Sistema,AFK Sistema PAO
Delta Holding,"Delta Agrar Group - Agribusiness - the largest division of Delta Holding. This division operates in the agribusiness activities include agricultural production, processing, distribution and marketing. As of January 2016, Delta Agrar manages around 14,500 hectares of agriculture land (around 145 square kilometers) in Serbia.[14]"
Delta Holding,"Delta Food Processing
Danubius Novi Sad
Yuhor Jagodina
Gala Mioni Mionica
Fun&Fit Zemun"
Delta Holding,Danubius Novi Sad
Delta Holding,Yuhor Jagodina
Delta Holding,Gala Mioni Mionica
Delta Holding,Fun&Fit Zemun
Delta Holding,"Delta Real Estate Group - Real estate
Delta Real Estate
Shopping Malls
Hotels and offices - Crowne Plaza Belgrade, Park Hotel, Belexpocentar, HolidayInn"
Delta Holding,Delta Real Estate
Delta Holding,Shopping Malls
Delta Holding,"Hotels and offices - Crowne Plaza Belgrade, Park Hotel, Belexpocentar, HolidayInn"
Delta Holding,"Delta Distribution - Wholesale
Delta DMD
Delta Transport Systems (DTS)
Delta Automoto
Delta Motors"
Delta Holding,Delta DMD
Delta Holding,Delta Transport Systems (DTS)
Delta Holding,Delta Automoto
Delta Holding,Delta Motors
Delta Holding,Delta Foundation
MK Group,1998 – MK Commerce was chosen as The best private company in Serbia
MK Group,2001 – MK Commerce – The best private company in Serbia
MK Group,2002 – Letter of Appreciation to the company MK Commerce for its contribution to the construction of the Memorial Temple of Saint Sava at the Vračar plateau
MK Group,"2004 – MK Commerce, one of the best ranked on the list of the best private companies and the most popular citizen of Novi Sad"
MK Group,2007 – Plaquettes Gold partner to the company MK Commerce
MK Group,2009 – Letter of Appreciation to MK Group from Politika JSC and the Ministry of Education of the Republic of Serbia for a donation in the campaign for honoring the elementary and high school students in Serbia
MK Group,"2011 – ""Gold Dinar of Emperor Dušan"" Award of the Club of Economic Journalists to the company MK Group for the company of the decade in Serbia"
MK Group,"2012 – Award of the Novi Sad Fair for the ""Best in Agribusiness"" to the company MK Group for The best regional company in the field of agriculture"
MK Group,"2012 – B92 Fund's “Hero Company” Medal to MK Group for donating funds to humanitarian action ""Struggle for Babies"""
MK Group,2012 – Letter of Appreciation of SOS Children's Village Kraljevo to the company MK Group for building the Youth House
MK Group,2012 – Plaquettes OSSI for supporting Serbian students abroad
MK Group,"2013 – ""Best in Agribusiness"" Award of the Novi Sad Fair to MK Group for The best regional company in the field of agriculture"
MK Group,"2013 – ""My Choice"" Award for the most socially responsible company in Serbia to MK Group for the project SOS Children's Village – the Youth House"
MK Group,"2013 – ""Superbrands"" Awards to the company MK Group"
MK Group,"2013 – ""The Corporate Super Brand"" Award for the leader in mountain tourism in Serbia"
MK Group,"2014 – The ""Brand Leader Award"" to MK Mountain Resort, at the 4th Business Conference ""Sustainable Development and Competitiveness of Tourism in South East Europe – SEET 2014"""
MK Group,"2014 – ""Superbrands"" Award for the best brand in Serbia to Carnex"
MK Group,"2015 – ""The Best Corporate  Brand in Food Production"" to Carnex"
MK Group,"2015 – ""Business partner 2015"" Award for providing the best banking services to AIK Bank"
MK Group,"2016 – ""Superbrands"" Awards to MK Commerce, MK Mountain Resort and Carnex[24]"
MK Group,1998 – MK Commerce was chosen as The best private company in Serbia
MK Group,2001 – MK Commerce – The best private company in Serbia
MK Group,2002 – Letter of Appreciation to the company MK Commerce for its contribution to the construction of the Memorial Temple of Saint Sava at the Vračar plateau
MK Group,"2004 – MK Commerce, one of the best ranked on the list of the best private companies and the most popular citizen of Novi Sad"
MK Group,2007 – Plaquettes Gold partner to the company MK Commerce
MK Group,2009 – Letter of Appreciation to MK Group from Politika JSC and the Ministry of Education of the Republic of Serbia for a donation in the campaign for honoring the elementary and high school students in Serbia
MK Group,"2011 – ""Gold Dinar of Emperor Dušan"" Award of the Club of Economic Journalists to the company MK Group for the company of the decade in Serbia"
MK Group,"2012 – Award of the Novi Sad Fair for the ""Best in Agribusiness"" to the company MK Group for The best regional company in the field of agriculture"
MK Group,"2012 – B92 Fund's “Hero Company” Medal to MK Group for donating funds to humanitarian action ""Struggle for Babies"""
MK Group,2012 – Letter of Appreciation of SOS Children's Village Kraljevo to the company MK Group for building the Youth House
MK Group,2012 – Plaquettes OSSI for supporting Serbian students abroad
MK Group,"2013 – ""Best in Agribusiness"" Award of the Novi Sad Fair to MK Group for The best regional company in the field of agriculture"
MK Group,"2013 – ""My Choice"" Award for the most socially responsible company in Serbia to MK Group for the project SOS Children's Village – the Youth House"
MK Group,"2013 – ""Superbrands"" Awards to the company MK Group"
MK Group,"2013 – ""The Corporate Super Brand"" Award for the leader in mountain tourism in Serbia"
MK Group,"2014 – The ""Brand Leader Award"" to MK Mountain Resort, at the 4th Business Conference ""Sustainable Development and Competitiveness of Tourism in South East Europe – SEET 2014"""
MK Group,"2014 – ""Superbrands"" Award for the best brand in Serbia to Carnex"
MK Group,"2015 – ""The Best Corporate  Brand in Food Production"" to Carnex"
MK Group,"2015 – ""Business partner 2015"" Award for providing the best banking services to AIK Bank"
MK Group,"2016 – ""Superbrands"" Awards to MK Commerce, MK Mountain Resort and Carnex[24]"
MK Group,1998 – MK Commerce was chosen as The best private company in Serbia
MK Group,2001 – MK Commerce – The best private company in Serbia
MK Group,2002 – Letter of Appreciation to the company MK Commerce for its contribution to the construction of the Memorial Temple of Saint Sava at the Vračar plateau
MK Group,"2004 – MK Commerce, one of the best ranked on the list of the best private companies and the most popular citizen of Novi Sad"
MK Group,2007 – Plaquettes Gold partner to the company MK Commerce
MK Group,2009 – Letter of Appreciation to MK Group from Politika JSC and the Ministry of Education of the Republic of Serbia for a donation in the campaign for honoring the elementary and high school students in Serbia
MK Group,"2011 – ""Gold Dinar of Emperor Dušan"" Award of the Club of Economic Journalists to the company MK Group for the company of the decade in Serbia"
MK Group,"2012 – Award of the Novi Sad Fair for the ""Best in Agribusiness"" to the company MK Group for The best regional company in the field of agriculture"
MK Group,"2012 – B92 Fund's “Hero Company” Medal to MK Group for donating funds to humanitarian action ""Struggle for Babies"""
MK Group,2012 – Letter of Appreciation of SOS Children's Village Kraljevo to the company MK Group for building the Youth House
MK Group,2012 – Plaquettes OSSI for supporting Serbian students abroad
MK Group,"2013 – ""Best in Agribusiness"" Award of the Novi Sad Fair to MK Group for The best regional company in the field of agriculture"
MK Group,"2013 – ""My Choice"" Award for the most socially responsible company in Serbia to MK Group for the project SOS Children's Village – the Youth House"
MK Group,"2013 – ""Superbrands"" Awards to the company MK Group"
MK Group,"2013 – ""The Corporate Super Brand"" Award for the leader in mountain tourism in Serbia"
MK Group,"2014 – The ""Brand Leader Award"" to MK Mountain Resort, at the 4th Business Conference ""Sustainable Development and Competitiveness of Tourism in South East Europe – SEET 2014"""
MK Group,"2014 – ""Superbrands"" Award for the best brand in Serbia to Carnex"
MK Group,"2015 – ""The Best Corporate  Brand in Food Production"" to Carnex"
MK Group,"2015 – ""Business partner 2015"" Award for providing the best banking services to AIK Bank"
MK Group,"2016 – ""Superbrands"" Awards to MK Commerce, MK Mountain Resort and Carnex[24]"
Abengoa,"Abengoa, S.A."
Abengoa,CIE Automotive´s subsidiary Bionor (biodiesel)
Abengoa,Ence
Abengoa,Ferrostaal
Abengoa,CIE Automotive´s subsidiary Bionor (biodiesel)
Abengoa,Ence
Abengoa,Ferrostaal
Abertis,"Abertis Infraestructuras, S.A."
Endesa (Spain),"Endesa, S.A."
Endesa (Spain),E
Endesa (Spain),N
Endesa (Spain),d
Endesa (Spain),E
Endesa (Spain),S
Endesa (Spain),A
Ferrovial,"Ferrovial, S.A."
Ferrovial,Grupo Ferrovial
Ferrovial,Webber in the USA[65]
Ferrovial,Budimex in Poland
Ferrovial,"Cadagua in Spain, various countries in the Middle East, India, Poland or Mexico. Cadagua is dedicated to the design, construction and operation of all types of water treatment plants."
Ferrovial,Tecpresa
Ferrovial,Ditecpesa
Ferrovial,Edytesa
Ferrovial,Ferconsa
Ferrovial,Webber in the USA[65]
Ferrovial,Budimex in Poland
Ferrovial,"Cadagua in Spain, various countries in the Middle East, India, Poland or Mexico. Cadagua is dedicated to the design, construction and operation of all types of water treatment plants."
Ferrovial,Tecpresa
Ferrovial,Ditecpesa
Ferrovial,Edytesa
Ferrovial,Ferconsa
Mediaset España Comunicación,"Mediaset España Comunicación, S.A."
Mediaset España Comunicación,Gestevisión Telecinco
Mondragon Corporation,"Cecosesola, association of cooperatives in Venezuela"
Mondragon Corporation,Distributism
Mondragon Corporation,Horizontalidad
Mondragon Corporation,John Lewis Partnership
Mondragon Corporation,List of worker cooperatives
Mondragon Corporation,Workers' self-management
Mondragon Corporation,"Cecosesola, association of cooperatives in Venezuela"
Mondragon Corporation,Distributism
Mondragon Corporation,Horizontalidad
Mondragon Corporation,John Lewis Partnership
Mondragon Corporation,List of worker cooperatives
Mondragon Corporation,Workers' self-management
Repsol,Repsol S.A.
Repsol,"1948 incorporation REPESA (Refinería de Petróleos de Escombreras S.A.) created for the installation of a refinery in the Valley of Escombreras, Cartagena (Spain)."
Repsol,1981 Creation of INH: Public organization created to integrate the various companies operating in the oil and gas in which the Spanish state had a controlling interest or was the sole owner.
Repsol,"1987 Creation of the Repsol group: Its sole shareholder is the INH. Repsol brings together the companies in which the Spanish state had a controlling interest in the areas of exploration and production (old Hispanoil), refining (formerly ENPETROL), chemical and liquefied natural gas (LNG), Butane (former Butano S.A.), CAMPSA and Petronor. Repsol Chemical (Alcudia), initially a subsidiary of Repsol Petroleum, which will then be a subsidiary."
